,학교구분,성별,학교 소재지,독서 빈도,독서장애요인1,독서장애요인2,도서 선택시 이용정보1,도서 선택시 이용정보2,도서 입수경로1,도서 입수경로2,초등 독서분야 선호도1,초등 독서분야 선호도2,초등 독서분야 선호도3,중고등 독서분야 선호도1,중고등 독서분야 선호도2,중고등 독서분야 선호도3,학교 밖 도서관이용경험,주이용 도서관 종류1,주이용 도서관 종류2,이용 이유,비이용 이유,연도,종이책 독서 빈도,전자책 독서 빈도,오디오북 이용 빈도,종이신문,인터넷신문,종이잡지,웹진,만화책,웹툰,독서선호도,월 평균 이용빈도,연 평균 이용빈도,평일 평균 독서시간(분),주말 평균 독서시간(분),종이_평일 평균 독서시간(분),종이_주말 평균 독서시간(분),전자_평일 평균 독서시간(분),전자_주말 평균 독서시간(분),오디오_평일 평균 독서시간(분),오디오_주말 평균 독서시간(분),종이책,전자책,웹소설,오디오북,총 독서량,도서관 방문,전자도서관 이용,전자책/오디오북/웹소설 구독
1585,중등,남,경북,전혀 읽지 않음,학업 때문에 책읽을시간이 없어서,책읽기가 싫고 습관이 들지않아서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1586,중등,남,경북,일주일에 한두 번,학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","신문이나 잡지의 책 소개, 광고","서점, 도서관 등에서 책을 직접 보고",학교 도서관 대여,주위 사람에게 대여,0,0,0,소설,"어학, 외국어",자기계발서,없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,약간 감소,약간 감소,변함 없음,약간 감소,약간 감소,매우 감소,매우 감소,약간 감소
1587,중등,남,경북,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,학업 때문에 책읽을시간이 없어서,베스트셀러,SNS 책 소개,집에 있는 책,직접 구입,0,0,0,"역사, 지리","연예, 오락, 스포츠, 취미, 여행 ",소설,있다,공공도서관,0,독서 및 도서 대출,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,약간 증가,0.0,0.0,30.0,60.0,120.0,120.0,0.0,0.0,변함 없음,약간 증가,변함 없음,변함 없음,약간 증가,매우 감소,매우 감소,약간 증가
1588,중등,남,경북,매일,학업 때문에 책읽을시간이 없어서,어떤 책을 읽을지 몰라서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,직접 구입,학교 도서관 대여,0,0,0,소설,"과학, 기술, 컴퓨터",자기계발서,없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,30.0,30.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1589,중등,남,경북,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",읽을 만한 책이 없어서,"가족, 선생님, 친구 추천","유튜브, 책방송 팟캐스트의 책 소개",학교 밖 도서관 대여,주위 사람에게 대여,0,0,0,문학(시/수필),소설,문학(시/수필),없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,60.0,90.0,180.0,180.0,0.0,0.0,약간 감소,약간 감소,약간 증가,매우 감소,매우 증가,매우 감소,매우 감소,약간 증가
1590,중등,남,경북,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","인터넷의 책 소개, 광고","가족, 선생님, 친구 추천",학교 도서관 대여,직접 구입,0,0,0,소설,"과학, 기술, 컴퓨터","직업, 취업 관련",없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1591,중등,남,경북,매일,읽을 만한 책이 없어서,어떤 책을 읽을지 몰라서,SNS 책 소개,"서점, 도서관 등에서 책을 직접 보고",직접 구입,학교 도서관 대여,0,0,0,기타,소설,"연예, 오락, 스포츠, 취미, 여행 ",없다,0,0,0,원하는 책이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,60.0,120.0,180.0,150.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1592,중등,남,경북,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고","가족, 선생님, 친구 추천",학교 도서관 대여,직접 구입,0,0,0,"과학, 기술, 컴퓨터",소설,"역사, 지리",없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1593,중등,남,경북,한 달에 한두 번,읽을 만한 책이 없어서,0,"서점, 도서관 등에서 책을 직접 보고",0,학교 도서관 대여,직접 구입,0,0,0,소설,0,0,없다,0,0,0,원하는 책이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1594,중등,남,경북,몇 달에 한번,책읽기가 싫고 습관이 들지않아서,책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고","가족, 선생님, 친구 추천",직접 구입,부모님께서 구입,0,0,0,"과학, 기술, 컴퓨터","역사, 지리",소설,없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1595,중등,남,경북,몇 달에 한번,책을 읽고 이해하기가 어려워서,책읽기가 싫고 습관이 들지않아서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,원하는 책이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1596,중등,남,경북,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",읽을 만한 책이 없어서,SNS 책 소개,"유튜브, 책방송 팟캐스트의 책 소개",주위 사람에게 대여,학교 도서관 대여,0,0,0,"과학, 기술, 컴퓨터","어학, 외국어","연예, 오락, 스포츠, 취미, 여행 ",있다,작은도서관,공공도서관,독서 및 도서 대출,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,매우 증가,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1597,중등,남,대전,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","인터넷의 책 소개, 광고","유명인, 전문가 추천",주위 사람에게 대여,집에 있는 책,0,0,0,"정치, 사회, 시사","경제, 경영","역사, 지리",없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1598,중등,남,대전,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","가족, 선생님, 친구 추천","드라마, 영화의 원작",학교 도서관 대여,0,0,0,0,소설,"연예, 오락, 스포츠, 취미, 여행 ",0,없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1599,중등,남,대전,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"신문이나 잡지의 책 소개, 광고","인터넷의 책 소개, 광고",직접 구입,집에 있는 책,0,0,0,"예술, 문화","연예, 오락, 스포츠, 취미, 여행 ","가정, 육아, 요리",없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1600,중등,남,대전,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"드라마, 영화의 원작","가족, 선생님, 친구 추천",선물받은 책,학교 밖 도서관 대여,0,0,0,소설,"역사, 지리","연예, 오락, 스포츠, 취미, 여행 ",없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1601,중등,남,대전,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",어떤 책을 읽을지 몰라서,"가족, 선생님, 친구 추천","인터넷의 책 소개, 광고",학교 도서관 대여,집에 있는 책,0,0,0,"가정, 육아, 요리",소설,"연예, 오락, 스포츠, 취미, 여행 ",없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1602,중등,남,대전,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1603,중등,남,대전,매일,읽을 만한 책이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",SNS 책 소개,베스트셀러,주위 사람에게 대여,집에 있는 책,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ",소설,"예술, 문화",없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음
1604,중등,남,대전,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,책을 읽고 이해하기가 어려워서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음
1605,중등,남,대전,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,책을 읽고 이해하기가 어려워서,"드라마, 영화의 원작","유튜브, 책방송 팟캐스트의 책 소개",집에 있는 책,선물받은 책,0,0,0,소설,"예술, 문화","연예, 오락, 스포츠, 취미, 여행 ",없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 감소,매우 감소,매우 감소,매우 감소,약간 감소,매우 감소,매우 감소,매우 감소
1606,중등,남,대전,몇 달에 한번,읽을 만한 책이 없어서,책을 빌릴 곳이 없어서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,주로 학교도서관을 이용한다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1607,중등,남,울산,한 달에 한두 번,기타,책읽기가 싫고 습관이 들지않아서,SNS 책 소개,"서점, 도서관 등에서 책을 직접 보고",직접 구입,학교 도서관 대여,0,0,0,자기계발서,"직업, 취업 관련",소설,없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1608,중등,남,울산,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,책읽기가 싫고 습관이 들지않아서,SNS 책 소개,"드라마, 영화의 원작",학교 도서관 대여,직접 구입,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ",0,0,없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1609,중등,남,울산,한 달에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",0,0,0,0,0,0,0,0,0,0,없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1610,중등,남,울산,일주일에 한두 번,읽을 만한 책이 없어서,학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",학교 도서관 대여,집에 있는 책,0,0,0,"역사, 지리","정치, 사회, 시사",소설,없다,0,0,0,주로 학교도서관을 이용한다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,30.0,75.0,10.0,45.0,0.0,0.0,약간 감소,변함 없음,매우 증가,변함 없음,약간 증가,약간 증가,변함 없음,변함 없음
1611,중등,남,울산,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,집에서 멀다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 좋아한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1612,중등,남,울산,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,학업 때문에 책읽을시간이 없어서,각종 기관의 추천도서,베스트셀러,학교 밖 도서관 대여,주위 사람에게 대여,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","예술, 문화","직업, 취업 관련",없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 증가,약간 증가,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음
1613,중등,남,울산,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,책읽기가 싫고 습관이 들지않아서,"드라마, 영화의 원작","인터넷의 책 소개, 광고",학교 밖 도서관 대여,학교 도서관 대여,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","과학, 기술, 컴퓨터","직업, 취업 관련",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,약간 증가,0.0,0.0,0.0,0.0,0.0,60.0,120.0,0.0,0.0,변함 없음,변함 없음,매우 증가,변함 없음,약간 증가,변함 없음,변함 없음,약간 증가
1614,중등,남,울산,한 달에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",베스트셀러,"가족, 선생님, 친구 추천",집에 있는 책,학교 밖 도서관 대여,0,0,0,"과학, 기술, 컴퓨터","연예, 오락, 스포츠, 취미, 여행 ","역사, 지리",있다,공공도서관,0,독서 및 도서 대출,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,변함 없음,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,약간 감소,변함 없음,변함 없음
1615,중등,남,울산,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책을 읽을만한 가정환경이 아니어서,"서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",직접 구입,집에 있는 책,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ",소설,문학(시/수필),없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1616,중등,남,울산,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",직접 구입,학교 밖 도서관 대여,0,0,0,소설,"과학, 기술, 컴퓨터",문학(시/수필),없다,0,0,0,읽고 싶은 책은 사서 읽는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,210.0,10.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,약간 감소,변함 없음,변함 없음
1617,중등,남,울산,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,어떤 책을 읽을지 몰라서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1618,중등,남,울산,전혀 읽지 않음,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",0,0,0,0,0,0,0,0,0,0,없다,0,0,0,책을 잘 읽지 않는다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 감소,매우 감소,매우 감소,매우 감소,매우 감소,매우 감소,매우 감소,매우 감소
1619,중등,남,울산,한 달에 한두 번,책읽기가 싫고 습관이 들지않아서,읽을 만한 책이 없어서,"서점, 도서관 등에서 책을 직접 보고","텔레비전이나 라디오의 책 소개, 광고",선물받은 책,직접 구입,0,0,0,"역사, 지리","철학, 사상, 종교","경제, 경영",있다,공공도서관,0,인터넷 이용,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 감소,매우 증가,매우 감소,매우 감소,매우 감소,매우 증가,매우 증가,매우 감소
1620,중등,남,울산,한 달에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",SNS 책 소개,"드라마, 영화의 원작",직접 구입,집에 있는 책,0,0,0,"직업, 취업 관련","경제, 경영","연예, 오락, 스포츠, 취미, 여행 ",없다,0,0,0,원하는 책이 없다,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음
1621,중등,남,경기,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,읽을 만한 책이 없어서,"드라마, 영화의 원작","서점, 도서관 등에서 책을 직접 보고",직접 구입,부모님께서 구입,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","직업, 취업 관련",소설,있다,공공도서관,작은도서관,독서 및 도서 대출,0,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,약간 감소,0.0,0.0,0.0,60.0,120.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,약간 증가,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음
