,학교구분,성별,학교 소재지,독서 빈도,독서장애요인1,독서장애요인2,도서 선택시 이용정보1,도서 선택시 이용정보2,도서 입수경로1,도서 입수경로2,초등 독서분야 선호도1,초등 독서분야 선호도2,초등 독서분야 선호도3,중고등 독서분야 선호도1,중고등 독서분야 선호도2,중고등 독서분야 선호도3,학교 밖 도서관이용경험,주이용 도서관 종류1,주이용 도서관 종류2,이용 이유,비이용 이유,연도,독서선호도,월 평균 이용빈도,연 평균 이용빈도,평일 평균 독서시간(분),주말 평균 독서시간(분),종이_평일 평균 독서시간(분),종이_주말 평균 독서시간(분),전자_평일 평균 독서시간(분),전자_주말 평균 독서시간(분),오디오_평일 평균 독서시간(분),오디오_주말 평균 독서시간(분)
4560,중등,남,부산,몇 달에 한번,책읽기가 싫고 습관이 들지않아서,학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,직접 구입,학교 도서관 대여,0,0,0,소설,"연예, 오락, 스포츠, 취미, 여행 ","직업, 취업 관련",없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2019,매우 싫어한다,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
4561,중등,남,부산,한 달에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고","유명인, 전문가 추천",학교 도서관 대여,학교 밖 도서관 대여,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","직업, 취업 관련",0,있다,공공도서관,0,독서 및 도서 대출,0,2019,보통이다,2.0,0.0,0.0,0.0,90.0,80.0,0.0,0.0,0.0,0.0
4562,중등,남,부산,한 달에 한두 번,학업 때문에 책읽을시간이 없어서,0,"가족, 선생님, 친구 추천",0,학교 도서관 대여,0,0,0,0,"정치, 사회, 시사",0,0,있다,어린이도서관,0,시험 공부,0,2019,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4563,중등,남,부산,일주일에 한두 번,학업 때문에 책읽을시간이 없어서,책읽기가 싫고 습관이 들지않아서,SNS 책 소개,"유튜브, 책방송 팟캐스트의 책 소개",학교 도서관 대여,구입하지 않고 서점에서 독서,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","역사, 지리","예술, 문화",없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2019,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4564,중등,남,부산,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",읽을 만한 책이 없어서,"서점, 도서관 등에서 책을 직접 보고",SNS 책 소개,학교 도서관 대여,집에 있는 책,0,0,0,"예술, 문화","가정, 육아, 요리","과학, 기술, 컴퓨터",없다,0,0,0,집에서 멀다,2019,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4565,중등,남,부산,일주일에 한두 번,어떤 책을 읽을지 몰라서,책을 읽고 이해하기가 어려워서,0,0,0,0,0,0,0,0,0,0,있다,공공도서관,작은도서관,독서 및 도서 대출,0,2019,보통이다,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4566,중등,남,부산,한 달에 한두 번,읽을 만한 책이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",0,0,0,0,0,0,0,0,0,0,없다,0,0,0,집에서 멀다,2019,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4567,중등,남,부산,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",읽을 만한 책이 없어서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,기타,2019,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4568,중등,남,대구,매일,학업 때문에 책읽을시간이 없어서,책읽기가 싫고 습관이 들지않아서,"가족, 선생님, 친구 추천",베스트셀러,부모님께서 구입,도서 대여점에서 대여,0,0,0,소설,"역사, 지리","가정, 육아, 요리",있다,공공도서관,작은도서관,"비디오, 영화 감상",0,2019,약간 좋아한다,2.0,0.0,0.0,0.0,60.0,120.0,0.0,0.0,0.0,0.0
4569,중등,남,대구,매일,학업 때문에 책읽을시간이 없어서,책을 읽을만한 가정환경이 아니어서,"서점, 도서관 등에서 책을 직접 보고","유튜브, 책방송 팟캐스트의 책 소개",학교 도서관 대여,집에 있는 책,0,0,0,소설,"연예, 오락, 스포츠, 취미, 여행 ","과학, 기술, 컴퓨터",없다,0,0,0,집에서 멀다,2019,매우 좋아한다,0.0,0.0,0.0,0.0,100.0,80.0,10.0,10.0,0.0,0.0
4570,중등,남,대구,매일,학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고","가족, 선생님, 친구 추천",학교 도서관 대여,주위 사람에게 대여,0,0,0,소설,"연예, 오락, 스포츠, 취미, 여행 ",문학(시/수필),없다,0,0,0,주로 학교도서관을 이용한다,2019,약간 좋아한다,0.0,0.0,0.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0
4571,중등,남,대구,매일,책읽기가 싫고 습관이 들지않아서,학업 때문에 책읽을시간이 없어서,"가족, 선생님, 친구 추천","서점, 도서관 등에서 책을 직접 보고",학교 밖 도서관 대여,학교 도서관 대여,0,0,0,소설,문학(시/수필),"연예, 오락, 스포츠, 취미, 여행 ",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2019,약간 좋아한다,1.0,0.0,0.0,0.0,30.0,60.0,30.0,60.0,0.0,0.0
4572,중등,남,대구,일주일에 한두 번,어떤 책을 읽을지 몰라서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","드라마, 영화의 원작",베스트셀러,학교 도서관 대여,집에 있는 책,0,0,0,문학(시/수필),"역사, 지리",소설,있다,공공도서관,0,숙제에 필요한 자료조사,0,2019,약간 좋아한다,0.0,3.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0
4573,중등,남,대구,매일,학업 때문에 책읽을시간이 없어서,부모님이 책읽는 것을 공부라고 생각하지 않으셔서,"서점, 도서관 등에서 책을 직접 보고","드라마, 영화의 원작",집에 있는 책,학교 도서관 대여,0,0,0,"어학, 외국어",문학(시/수필),"철학, 사상, 종교",있다,공공도서관,0,독서 및 도서 대출,0,2019,약간 좋아한다,1.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
4574,중등,남,대구,일주일에 한두 번,학업 때문에 책읽을시간이 없어서,책읽기가 싫고 습관이 들지않아서,"서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",부모님께서 구입,집에 있는 책,0,0,0,문학(시/수필),"예술, 문화",소설,없다,0,0,0,주로 학교도서관을 이용한다,2019,약간 싫어한다,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
4575,중등,남,대구,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책을 읽을만한 가정환경이 아니어서,"가족, 선생님, 친구 추천","드라마, 영화의 원작",학교 도서관 대여,직접 구입,0,0,0,소설,"역사, 지리","연예, 오락, 스포츠, 취미, 여행 ",있다,공공도서관,0,시험 공부,0,2019,약간 좋아한다,1.0,0.0,0.0,0.0,90.0,60.0,0.0,0.0,0.0,0.0
4576,중등,남,대구,일주일에 한두 번,부모님이 책읽는 것을 공부라고 생각하지 않으셔서,학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,학교 도서관 대여,직접 구입,0,0,0,소설,문학(시/수필),"직업, 취업 관련",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2019,매우 좋아한다,1.0,0.0,0.0,0.0,180.0,300.0,0.0,0.0,0.0,0.0
4577,중등,남,대구,일주일에 한두 번,읽을 만한 책이 없어서,학업 때문에 책읽을시간이 없어서,"가족, 선생님, 친구 추천","서점, 도서관 등에서 책을 직접 보고",부모님께서 구입,직접 구입,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","과학, 기술, 컴퓨터",소설,없다,0,0,0,집에서 멀다,2019,보통이다,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
4578,중등,남,대구,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","드라마, 영화의 원작",베스트셀러,직접 구입,집에 있는 책,0,0,0,"경제, 경영",소설,"과학, 기술, 컴퓨터",있다,공공도서관,0,시험 공부,0,2019,보통이다,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,중등,남,대구,매일,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고","인터넷의 책 소개, 광고",직접 구입,부모님께서 구입,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","과학, 기술, 컴퓨터",소설,없다,0,0,0,집에서 멀다,2019,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
4580,중등,남,대구,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",어떤 책을 읽을지 몰라서,"인터넷의 책 소개, 광고","유명인, 전문가 추천",부모님께서 구입,학교 도서관 대여,0,0,0,"역사, 지리",소설,"철학, 사상, 종교",없다,0,0,0,집에서 멀다,2019,보통이다,0.0,0.0,0.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0
4581,중등,남,대구,일주일에 한두 번,읽을 만한 책이 없어서,학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고","유튜브, 책방송 팟캐스트의 책 소개",무응답,0,0,0,0,"정치, 사회, 시사",문학(시/수필),소설,없다,0,0,0,"책이 낡고, 시설이 쾌적하지 않다",2019,약간 좋아한다,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
4582,중등,남,대구,일주일에 한두 번,학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","인터넷의 책 소개, 광고",SNS 책 소개,직접 구입,부모님께서 구입,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","직업, 취업 관련","과학, 기술, 컴퓨터",있다,공공도서관,작은도서관,시험 공부,0,2019,보통이다,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4583,중등,남,대구,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책을 읽을만한 가정환경이 아니어서,"신문이나 잡지의 책 소개, 광고","인터넷의 책 소개, 광고",도서 대여점에서 대여,집에 있는 책,0,0,0,"정치, 사회, 시사","과학, 기술, 컴퓨터","연예, 오락, 스포츠, 취미, 여행 ",있다,공공도서관,어린이도서관,행사 참여,0,2019,보통이다,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4584,중등,남,대구,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","드라마, 영화의 원작","서점, 도서관 등에서 책을 직접 보고",직접 구입,주위 사람에게 대여,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","예술, 문화",소설,없다,0,0,0,주로 학교도서관을 이용한다,2019,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,중등,남,대구,몇 달에 한번,책읽기가 싫고 습관이 들지않아서,학업 때문에 책읽을시간이 없어서,SNS 책 소개,"유튜브, 책방송 팟캐스트의 책 소개",집에 있는 책,학교 밖 도서관 대여,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","과학, 기술, 컴퓨터","어학, 외국어",있다,공공도서관,작은도서관,숙제에 필요한 자료조사,0,2019,약간 싫어한다,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4586,중등,남,대구,매일,책읽기가 싫고 습관이 들지않아서,책을 읽고 이해하기가 어려워서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,집에서 멀다,2019,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,중등,남,대구,몇 달에 한번,읽을 만한 책이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",0,0,0,0,0,0,0,0,0,0,없다,0,0,0,"책이 낡고, 시설이 쾌적하지 않다",2019,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,중등,남,대전,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,학업 때문에 책읽을시간이 없어서,베스트셀러,"유튜브, 책방송 팟캐스트의 책 소개",학교 밖 도서관 대여,학교 도서관 대여,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ",소설,"직업, 취업 관련",있다,기타,공공도서관,독서 및 도서 대출,0,2019,보통이다,7.0,0.0,0.0,0.0,20.0,120.0,0.0,0.0,0.0,0.0
4589,중등,남,대전,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고",베스트셀러,집에 있는 책,학교 도서관 대여,0,0,0,"연예, 오락, 스포츠, 취미, 여행 ","직업, 취업 관련",소설,없다,0,0,0,주로 학교도서관을 이용한다,2019,약간 싫어한다,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0
4590,중등,남,대전,한 달에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","신문이나 잡지의 책 소개, 광고",베스트셀러,학교 도서관 대여,직접 구입,0,0,0,문학(시/수필),"정치, 사회, 시사","과학, 기술, 컴퓨터",없다,0,0,0,집에서 멀다,2019,보통이다,0.0,0.0,0.0,0.0,15.0,30.0,40.0,15.0,0.0,0.0
4591,중등,남,대전,매일,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","인터넷의 책 소개, 광고","가족, 선생님, 친구 추천",학교 도서관 대여,학교 밖 도서관 대여,0,0,0,소설,"역사, 지리",문학(시/수필),있다,공공도서관,작은도서관,숙제에 필요한 자료조사,0,2019,보통이다,2.0,0.0,0.0,0.0,60.0,80.0,0.0,0.0,0.0,0.0
4592,중등,남,대전,일주일에 한두 번,기타,학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고",베스트셀러,집에 있는 책,직접 구입,0,0,0,문학(시/수필),소설,"과학, 기술, 컴퓨터",있다,공공도서관,작은도서관,숙제에 필요한 자료조사,0,2019,약간 좋아한다,0.0,6.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,0.0
4593,중등,남,대전,매일,기타,어떤 책을 읽을지 몰라서,"드라마, 영화의 원작",기타,부모님께서 구입,직접 구입,0,0,0,"경제, 경영","정치, 사회, 시사","역사, 지리",있다,공공도서관,작은도서관,숙제에 필요한 자료조사,0,2019,보통이다,3.0,0.0,0.0,0.0,30.0,0.0,50.0,0.0,20.0,0.0
4594,중등,남,대전,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"인터넷의 책 소개, 광고","가족, 선생님, 친구 추천",학교 도서관 대여,주위 사람에게 대여,0,0,0,문학(시/수필),"예술, 문화","직업, 취업 관련",있다,공공도서관,작은도서관,숙제에 필요한 자료조사,0,2019,약간 싫어한다,0.0,2.0,0.0,0.0,30.0,10.0,20.0,10.0,0.0,0.0
4595,중등,남,대전,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책읽기가 싫고 습관이 들지않아서,"가족, 선생님, 친구 추천",기타,학교 도서관 대여,기타,0,0,0,소설,"직업, 취업 관련","연예, 오락, 스포츠, 취미, 여행 ",있다,공공도서관,0,숙제에 필요한 자료조사,0,2019,보통이다,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
4596,중등,남,대전,매일,읽을 만한 책이 없어서,책읽기가 싫고 습관이 들지않아서,베스트셀러,"서점, 도서관 등에서 책을 직접 보고",집에 있는 책,구입하지 않고 서점에서 독서,0,0,0,소설,"가정, 육아, 요리","직업, 취업 관련",있다,공공도서관,작은도서관,숙제에 필요한 자료조사,0,2019,약간 좋아한다,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597,중등,남,대전,한 달에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고",기타,학교 도서관 대여,주위 사람에게 대여,0,0,0,문학(시/수필),"직업, 취업 관련","예술, 문화",없다,0,0,0,집에서 멀다,2019,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4598,중등,남,대전,일주일에 한두 번,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",0,0,0,0,0,0,0,0,0,0,없다,0,0,0,"책이 낡고, 시설이 쾌적하지 않다",2019,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4599,중등,남,대전,매일,책읽기가 싫고 습관이 들지않아서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",0,0,0,0,0,0,0,0,0,0,없다,0,0,0,무응답,2019,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,중등,남,대전,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",책을 읽고 이해하기가 어려워서,0,0,0,0,0,0,0,0,0,0,없다,0,0,0,집에서 멀다,2019,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4601,중등,남,경기,매일,학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등을 이용해서","서점, 도서관 등에서 책을 직접 보고",각종 기관의 추천도서,직접 구입,학교 밖 도서관 대여,0,0,0,"역사, 지리","직업, 취업 관련","연예, 오락, 스포츠, 취미, 여행 ",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2019,약간 좋아한다,1.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0
4602,중등,남,경기,매일,없음,0,"서점, 도서관 등에서 책을 직접 보고","가족, 선생님, 친구 추천",직접 구입,학교 밖 도서관 대여,0,0,0,기타,소설,문학(시/수필),있다,공공도서관,작은도서관,독서 및 도서 대출,0,2019,매우 좋아한다,1.0,0.0,0.0,0.0,60.0,30.0,60.0,120.0,0.0,0.0
4603,중등,남,경기,매일,없음,0,"서점, 도서관 등에서 책을 직접 보고",0,직접 구입,부모님께서 구입,0,0,0,"과학, 기술, 컴퓨터",0,0,있다,공공도서관,0,독서 및 도서 대출,0,2019,약간 좋아한다,4.0,0.0,0.0,0.0,600.0,720.0,600.0,720.0,600.0,720.0
4604,중등,남,경기,매일,읽을 만한 책이 없어서,기타,"가족, 선생님, 친구 추천",베스트셀러,집에 있는 책,직접 구입,0,0,0,소설,문학(시/수필),"역사, 지리",없다,0,0,0,집에서 멀다,2019,매우 좋아한다,0.0,0.0,0.0,0.0,120.0,60.0,0.0,0.0,0.0,0.0
4605,중등,남,경기,매일,무응답,0,"서점, 도서관 등에서 책을 직접 보고","가족, 선생님, 친구 추천",직접 구입,기타,0,0,0,소설,자기계발서,"과학, 기술, 컴퓨터",있다,공공도서관,작은도서관,독서 및 도서 대출,0,2019,매우 좋아한다,2.0,0.0,0.0,0.0,180.0,180.0,120.0,120.0,0.0,0.0
4606,중등,남,경기,매일,"휴대전화,인터넷,텔레비전,게임 등을 이용해서",학업 때문에 책읽을시간이 없어서,"서점, 도서관 등에서 책을 직접 보고",0,집에 있는 책,0,0,0,0,소설,"연예, 오락, 스포츠, 취미, 여행 ",0,없다,0,0,0,학업 등의 이유로 바빠서 이용할 시간이 없다,2019,보통이다,0.0,0.0,0.0,0.0,480.0,30.0,0.0,0.0,0.0,0.0
